teamID,teamName,teamTrack,region,country,schools,kind,title,abstract,year
3185,Kyoto,Environment,asia,Japan,"Kyoto University
Yoshida-honmachi, Sakyo-ku, Kyoto 606-8501 JAPAN
www.kyoto-u.ac.jp",collegiate,myClothes' Plastic -Solving water contamination One wash at a time!-,"Microplastics are tiny pieces of plastic accumulating in the environment, and harmful to ecosystems. They are produced in many ways, including washing-clothes processes. Microfibers from clothes are released into wastewater and eventually flows into the ocean without being processed. Our project aims to capture microfibers from household washing machines. To achieve this, we used encapsulins - protein-made spherical nanostructures - which can be engineered to display other proteins on their surface. We designed encapsulins which display proteins binds to plastic and microorganisms found in wastewater treatment plants. We picked up some proteins as plastic-binding proteins, and compared them with each other. In our strategy, microfibers may then be bound to microorganisms through engineered encapsulins and settled in sedimentation basins. This therefore avoids the introduction of GMOs into wastewater treatment processes. Combined with plastic-digesting enzymes, we believe our approach represents an effective way to deal with a common source of microplastics.",2019
3815,Kyoto,Environment,asia,Japan,"Kyoto University
Kyoto, JAPAN
www.kyoto-u.ac.jp",collegiate,FLOWEREVER&#12288;-A colorful palette of approaches for sustaining flower life-,"Since time immemorial, flowers have been providing us with comfort and beauty on occasions ranging from mourning to celebration. While cut flowers are in high demand, they are ultimately treated as disposable products leading to large amounts of pre- and post-consumer waste. To make this intimate and essential relationship sustainable, iGEM Kyoto proposes a colorful palette of measures for each process from flower production to consumption. Our discussions with stakeholders revealed that many flowers are lost to insects or diseases. Accordingly, we attempted to kill pests with RNAi, and developed a virus detection device based on RT-LAMP and CRISPR-Cas12a. Alternative to chemicals, we suggest dsRNA and peptides to delay flower wilting. Notably, for more efficient syntheses of these eco-friendly materials, we proposed a system using asymmetric plasmid partitioning. Although fragility and mortality may add to a flower's beauty, an extended life span will allow them to be enjoyed by many.
",2021
4655,Kyoto,Agriculture,asia,Japan,"Kyoto University, Kyoto, Japan
https://www.kyoto-u.ac.jp/en",collegiate,Avoideer - From the Flask to the Field - ,"With one in nine people suffering from hunger, achieving global food security is now a more pressing issue than ever. One of the biggest challenges to achieving this goal is agricultural damage from wild animals, and in Kyoto, deer are the main cause of this problem. This year, iGEM Kyoto proposes a new solution that utilizes engineered E. coli for sustained production and release of repellent molecules.
This solution utilizes E. coli engineered to supress its own population and recycle nutrients from dead cells for long-term production. Furthermore, to implement this system to the field, we have also designed a cheap, low-maintenance device powered only by water's latent heat of vaporization capable of long-term autonomous agitation for outdoor E. coli cultivation and repellent door dispensing.
We envision crop damage by deer to be controlled by cultivating E. coli that produce repellents dispensed from our devices.",2023
3080,LACAS_BioBots,High School,asia,Pakistan,"Lahore College of Arts and Science, lahore, Pakistan

LACAS School Network
https://www.lacas.edu.pk/",high_school,Producing Safflower Dye,We plan on bioproducing safflower dye to replace synnthetic dyes in the industry and reduce chemical waste pollution. We will also be looking to why safflower growth is being reduced in Pakistan.,2019
4683,Lambert-GA,High School,north-america,United States,"Suwanee, GA, USA
https://www.forsyth.k12.ga.us/lhs
",high_school,CADlock: Improvement Upon an Early Screening Tool for Coronary Artery Disease,"In 2021, coronary artery disease (CAD) was responsible for 375,476 fatalities. Many of these deaths could be prevented by improved diagnosis, cost-effectiveness, and less invasive procedures. Through CADlock, we promoted early diagnostics and inclusive care for underrepresented demographics. We met this goal by emphasizing accessibility, affordability, and accuracy through procedures providing preliminary care to systemically marginalized groups before disease progression. By adding a nicking endonuclease, we enhanced rolling circle amplification (RCA) into exponential RCA, improving reaction accuracy. Additionally, we improved Micro-Q by utilizing a white LED to test various fluorescence wavelengths in a single frugal device. To further accommodate the accessibility of miRNA research, we created CADmir: a comprehensive search engine utilizing large language models to organize miRNA information. Finally, we educated our peers and teachers on the applications of biotechnology, inspiring future generations to make healthy, proactive lifestyle choices. ",2023
1266,Lambert_GA,,north-america,United States,Lambert High School,high_school,Chitinite: Defending Fruit One Gene at a Time,"     Chitin, a polysaccharide derived from glucose, is commonly found in the cell walls of fungi and the exoskeletons of organisms.  Chitosan is derived from chitin through the N-deacetylation process.  Uses include agriculture, medicine, and industry. Research in our local community led us to research applying chitosan in an agriculture setting by preserving post harvest fruit from fungal infections.  Current technology to produce chitosan involves a caustic chemical process that is detrimental to the environment. An alkali sodium hydroxide removes the acetyl group from chitin to produce chitosan. Fortunately, this conversion process also takes place in the natural environment in a multitude of organisms through the aid of an enzyme called chitin deacetylase, or CDA.   The main focus of our project was to obtain a CDA gene from a eukaryotic source, engineer a suitable vector with promoter, and transform into a bacterial host using the standard Biobrick assembly.  ",2014
2353,Lambert_GA,High School,north-america,United States,"Lambert High School
Suwanee, GA
http://www.forsyth.k12.ga.us/lhs",high_school,CLiP'd: Characterizing non-Lysosomal Inducible Protein Degradation,"In the development of genetic circuits, researchers often face issues with the overlap of protein expression. As a result, the 2017 Lambert iGEM team aimed to develop a clean way to Â“switchÂ” off protein expression by further characterizing a proteolytic mechanism known as ClpXP. An inducible genetic construct was made to express tsPurple (a chromoprotein) and degrade via ClpXP upon induction of varying levels of IPTG, resulting in correlating amounts of protein degradation. Data was collected on the teamÂ’s engineered Chrom-Q, a 3-D printed camera-device that supports a constant light source for centrifuged cells; in turn the data was analyzed using Lambert iGEM's self-constructed software app to determine HSL values. The purpose and goal for this technology was to promote scientific research under any financial circumstance to quantify data in standardized conditions. Measuring relative strengths of protein degradation using self-engineered products will allow an economic approach in characterizing non-lysosomal proteolysis. ",2017
2974,Lambert_GA,High School,north-america,United States,"Lambert High School
805 Nichols Road
Suwanee, GA 30024 
USA
https://www.forsyth.k12.ga.us/lhs",high_school,LABYRINTH: Illuminate the Problem | Navigate the Solution,"Soil-transmitted helminthiasis infects 1.5 billion people globally. The prevalence and persistence of parasitic worm infections stem from poor sanitation infrastructure and a lack of affordable diagnostic tools. LABYRINTH, a helminth detection system, implements low-cost hardware devices, biosensor toehold switches, and software analysis to diagnose helminthiasis. Using Caenorhabditis elegans as a model organism for infectious helminths, LABYRINTH isolates and lyses helminth eggs using a frugal filter and homogenizer. Biosensor cells detect C. elegans by targeting the lin-4 gene with an RNA toehold switch. If transcribed, the toehold switch activates GFP expression, indicating the presence of helminth eggs in the sample. The FluoroCents app quantifies fluorescence and maps this data onto a cloud-based service, enabling health organizations to efficiently allocate targeted anthelmintic medications. LABYRINTH has the potential to improve the quality of life for over a billion people worldwide by illuminating the chronic nature of helminthiasis and increasing the affordability of diagnostics.
",2019
3411,Lambert_GA,High School,north-america,United States,"Lambert High School
Suwanee, GA 30024",high_school,AgroSENSE,"Over 23.5 million Americans face food insecurity or have limited access to affordable and fresh produce, leading to nutrient deficiency. Aquaponics is a pragmatic solution to address food insecurity, but maintenance and costs are barriers to implementation. Lambert iGEMÂ’s AgroSENSE utilizes modular hardware, nutrient biosensors, and iOS/Android compatible software to monitor and analyze nutrient levels and environmental conditions to optimize plant growth. Our Arduino sensors measure environmental conditions while biosensors are utilized to monitor phosphate and nitrate nutrient balance. We characterized BioBricks based on E. coliÂ’s native PHO and NAR signaling pathways. The expression of GFP in the presence of these nutrients is analyzed by Fluoro-Q, our improved frugal fluorometer. The data will be quantified by our Agro-Q mobile app, enabling end-users to make informed decisions regarding aquaponics systems. With an emphasis on integration of educational curriculum, AgroSENSE serves as a model for future agricultural biotechnology innovations. 
",2020
3725,Lambert_GA,High School,north-america,United States,"Lambert High School
Suwanee, GA, USA
https://www.forsyth.k12.ga.us/lhs",high_school,AgroSENSE,"Hydroponics is a compact modular form of agriculture that addresses food insecurity by producing nutrient-dense, high-yield crops. However, maintaining small-scale systems introduces nutrient fluctuations thus declining plant health, impeding the implementation of hydroponics in urban communities. To combat these barriers and increase the frequency of hydroponics use, AgroSENSE provides an accurate and efficient method of nutrient monitoring and pathogen detection, while simultaneously addressing United Nations Sustainable Development Goals. We utilize our phosphate and nitrate biosensors and Fusarium and Phytophthora toehold switches in conjunction with our frugal plate reader for fluorescence quantification. To safely distribute our biosensors, we developed a frugal lyophilizer to freeze-dry cell-free lysates and bacterial samples. We collaborated with the Georgia Department of Agriculture on a regulatory proposal for agricultural biosensors to address biosecurity gaps and led community-centered synthetic biology educational outreach programs. AgroSENSE allows hydroponics users to proactively adjust system maintenance, ultimately increasing harvest yields and sustainability.",2021
4245,Lambert_GA,High School,north-america,United States,"Lambert High School
Suwanee, GA, USA
https://www.forsyth.k12.ga.us/lhs",high_school,CADlock: Early Screening for Coronary Artery Disease by Detecting MicroRNAs Through the Rolling Circle Approach ,"Coronary artery disease (CAD) accounts for 17.8 million deaths worldwide annually, with especially high rates in the southeastern United States. Current detection methods are costly and invasive, making them inaccessible to many. CADlock utilizes microRNA biomarkers to provide a novel screening tool for CAD. Our project uses padlock probes with rolling circle amplification to quantify microRNAs via fluorescence. Furthermore, we developed ProbeBuilder, a padlock probe generating software based on microRNA input, and Micro-Q, a portable fluorescent quantifier that allows for point-of-care screening for CAD. Current microRNA research in CAD is limited, which led us to offer CADlock as a tool for researchers to add miRNA characterization. We contacted stakeholders, including the American Heart Association, Georgia Office of Cardiac Health, cardiologists, researchers, and patients to gain feedback on the impact of our project. CADlock provides an additional detection method for researchers and physicians, facilitating a point-of-care screening procedure for CAD.",2022
2377,Lanzhou,Environment,asia,China,"NO.222, TianShui South Road
Lanzhou university",collegiate,A novel method in controling weeds and pests by tandem RNA Interference,"Weeds and pests are most important damages to the crop yield in the world. Traditional ways like using herbicides and pesticides will easily cause resistance and pollution problems. In addressing this challenge we focus on RNA interference (RNAi), a novel molecular technology that used for gene knockdown, which has been showing great potential in agriculture field especially for insects control, Meanwhile we notice that many weeds are the hosts or intermediate hosts of pests. Based on these two observations, we are aimed at using synthetic biology to control weeds and pests at the same time. We selected model organism Arabidopsis as basic plant verification system which has clear genetic background and field pests Aphidoidea are chosen to be discussed as well in our experiment.",2017
1624,LASATX,High School,north-america,United States,"University of Texas at Austin
Austin, TX, USA
www.utexas.edu

Liberal Arts and Science Academy
Austin, TX, USA
http://www.lasaonline.org/",high_school,A Fragrance-Producing Carbon Monoxide Detector,"<p>Carbon monoxide (CO) is a toxic colorless and odorless gas that results in thousands of fatalities a year, yet most detectors are based upon sight and sound that exclude the blind and the deaf.  Furthermore, current sensors rely upon upon the presence of electricity and power, and are thus unable to act in scenarios of natural disasters when CO leaks are most likely.</p>

<p>This project introduces a CO-sensing mechanism into <i>E.coli</i> using a CooA transcription activator and corresponding pCoof promoter to regulate the expression of a methyl salicylate pathway (pchBA and BSMT genes).  The pathway converts the endogenous molecule chorismate into salicylic acid then methyl salicylate, producing a wintergreen smell in the presence of CO. This CO sensor has implications for not only the disabled, but also commercial use in cases of natural disaster due to its cost efficiency and transportability.</p>",2015
4398,Latvia-Riga,Manufacturing,europe,Latvia,"Riga Technical University, Riga, Latvia, rtu.lv; 
University of Latvia, Riga, Latvia, lu.lv
Riga Stradins University, Riga, Latvia, rsu.lv
",collegiate,RhodoCrocin - First Full Biosynthetic Crocin Pathway in Yeast,"Crocin is a carotenoid compound found in Crocus sativus - the most expensive spice in the world. It has been shown to exhibit antioxidant, neuroprotective, as well as antiproliferative properties in cancer cells. Saffron requires specific climate conditions to grow and thrive. Additionally, the yield of crocin via extraction from saffron is rather low and the process is costly and labor consuming. To overcome these issues, we have decided to build upon previous iGEM projects and focus on engineering the full crocin biosynthesis pathway in the unconventional yeast Rhodotorula toruloides.",2022
4620,Latvia-Riga,Foundational Advance,europe,Latvia,"Riga Technical University, Riga, Latvia, rtu.lv; 
University of Latvia, Riga, Latvia, lu.lv
Riga Stradins University, Riga, Latvia, rsu.lv",collegiate,Full Circle: Advancing Cyclic Peptide production using BURP Domain proteins,"BURP domains are a class of plant proteins that catalyze the cyclization of small peptide motifs, that have a potential to generate cyclic peptide therapeutics, antimicrobials and insecticides. Our goal is to produce functional recombinant BURP domain proteins in order to perform cyclisation of diverse (natural, engineered) peptide substrates. This would demonstrate a useful platform for realising the bioactive potential of cyclic peptides.
During our project we aimed to create a library of custom vectors for our BURP protein expression using the Freegenes E. coli Protein Expression Toolkit. In parallel, we optimized BURP domain protein expression and purification strategies using pXP vector series among other protocols and achieved successful cyclization of peptides.
Throughout our project, we used conversations with experts from different fields and the public to guide our work. We also developed a board game and a simulation game to educate the next generations and future iGEM teams.",2023
1747,LaVerne-Leos,Energy,north-america,United States,"University of La Verne
La Verne, CA USA
www.laverne.edu",collegiate,Using Zeaxanthin and Tocopherol to protect cyanobacteria from the toxic effects of free fatty acids,"Free fatty acids are biofuel precursors.  We focused on using zeaxanthin to counter the toxic effects of increased free fatty acids in an altered Synechococcus elongatus 7942 strain. Zeaxanthin acts as an antioxidant, stabilizes the membrane, and is needed for electron transport chain function. To increase the concentration of zeaxanthin and its precursors, we introduced a circuit containing parts of the zeaxanthin synthesis pathway. The La CaÃ±ada subset of our team focused on tocopherol, a metabolite that has similar properties to zeaxanthin in cyanobacteria. Tocopherol acts as an antioxidant, protects the cell from lipid peroxidation, and enhances photosynthesis. A circuit was made with the gene p-hydroxyphenylpyruvate dioxygenase to catalyze the formation of homogenistic acid, the rate limiting step of tocopherol synthesis. In an attempt to further increase the production of fatty acids, both zeaxanthin and tocopherol circuits are dynamically regulated, utilizing a fatty acid-sensitive promoter-repressor system, pLR and FadR.",2015
1452,LA_Biohackers,Community Labs,north-america,United States,"Los Angeles Biohackers
Los Angeles, CA
biohackers.la",community_lab,Boot up a Genome,"We are using Bacillus subtilus as a backbone to incorporate the entire genome of Streptococcus thermophilus. Once incorporated, we use the cre/lox recombination system to remove the Bacillus subtilus genome so only the Streptococcus thermophilus  genome remains. This demonstrates the use of  Bacillus subtilus as an ideal chassis to boot up an artificial genome. ",2014
1028,Leeds,Health & Medicine,europe,United Kingdom,"University of Leeds
Leeds
UK
www.leeds.ac.uk",collegiate,The Micro-beagle - A living biosensor,"Micro-Beagle is a novel reporter system for E-coli that, as an iGEM first, has been designed to dynamically detect arbitrary target solids (including other cells) through a mechanism activated by cell surface binding. Micro-Beagle is a modular system, utilising Ice Nucleation Protein to express and position target-binding peptides on the cell surface. Target binding induces membrane stress that activates the Cpx signalling pathway, and Micro-Beagle thus utilises a promoter from this pathway (pCpxR) to initiate expression of a reporter protein, such as GFP. As a proof of concept, we have used silica beads as a model diagnostic target (a pathogen surrogate) and the silica-binding Â“Si4Â” sequence as the target-binding peptide. We foresee Micro-Beagle being adapted for both the detection of waterborne pathogens and a variety of other diagnostic applications, and we envision future multisensor Micro-Beagles in which diverse pathogens can be simultaneously and quantitatively measured from a single water sample. 
",2013
1095,Leicester,Environment,europe,United Kingdom,"University of Leicester,
Leicester, LE1 7RH
http://www.le.ac.uk/",collegiate,"Biological routes to recycling, re-using and re-purposing polystyrene","Polystyrene is a useful material, but also a visible pollutant that locks up oil-derived hydrocarbons. For 2013 we are diversifying, to reduce polystyreneÂ’s various environmental impacts:

<p><b>Recycling</b> - Building on 2012Â’s project, we are adapting the toluene degradation pathway from <i>Pseudomonas</i>  species to work on polystyrene, in <i>E. coli</i>.</p> 

<p><b>Re-using</b> - Consumer 3D printers use a variety of thermoplastics but virgin plastic is usually required. Recycled polystyrene can be a support for making complex 3D shapes, and removed later. Polystyrene is soluble in limonene (an environmentally friendly solvent) so we are adapting limonene biosynthesis biobricks, to enable biological ""finishing"" of 3D printed objects.</p>

<p><b>Re-purposing</b> - Polystyrene is a great building insulator, but needs to be flame retardant. Currently this involves adding halogenated hydrocarbons, proven environmental pollutants. Recently DNA was shown to be an effective flame retardant, so we are using synthetic biology to generate cheap DNA, for flame retardant polystyrene.</p>
",2013
1715,Leicester,Health & Medicine,europe,United Kingdom,"University of Leicester,
Leicester, LE1 7RH
http://www.le.ac.uk/",collegiate,NAD+/NAD(H) Increased through Colonisation of E. coli,"Neurodegenerative disorders show decreased levels of NAD+/NAD(H). Using E. coli  to colonise the gut, NAD+/NAD(H) levels could be increased by upregulating nadD, nadE and PncB enzymes in the E. coli cytosol; these gene products will be tagged and exported into the periplasm via the tat system to produce NAD+/NAD(H), which will be exported into the gut. The genes and killswitch will be inserted into E. coli, whilst the remaining aspects of the project will be theoretical due to ethical and safety restrictions. Speculatively, increased NAD+/NAD(H) could treat neurodegenerative disorders by mitigating the destruction of neurons and help with muscle fatigue. Regeneration of muscle fibres to restore strength and overall energy levels would be achieved by increased oxidative phosphorylation triggered by NAD+/NAD(H). This treatment provides low-cost NAD+/NAD(H) as part of an autonomous system; increasing the patientsÂ’ quality of life.",2015
3041,Leiden,Manufacturing,europe,Netherlands,"Leiden University, Leiden, The Netherlands
www.leidenuniv.nl
",collegiate,S.P.L.A.S.H - Suckerin Polymer Layer to Achieve Sustainable Health,"Severe burn wounds constitute a major public health problem causing 300,000 casualties annually. Besides fatalities, 11 million victims are hospitalized, of which many are left with lifelong disfiguration and disabilities. Donor skin, used in current treatments, is scarce due to specific characteristics and many processing steps leading to high demand for alternative treatments. One interesting alternative is the use of a novel biomaterial recently found in the Humboldt squid suckerin protein. Suckerin assets unique features such as flexibility, strength and ability to self-assemble into &#946;-sheets, making it ideal for hydrogel formation. Since molecular engineering enables cheap, fast and high-yield production within microorganisms, we thrive to produce a suckerin-based hydrogel as a donor skin substitute. Introducing a linker system enables the joining of antimicrobial peptides, numbing agents and wound healing stimulators. Therefore, our suckerin-based hydrogel can improve the prognosis for burn wound victims by both preventing infections and promoting skin healing.",2019
3343,Leiden,Diagnostics,europe,Netherlands,"Leiden University
Institute of Biology
Sylvisuweg 72, 2333 BE Leiden, The Netherlands
https://www.universiteitleiden.nl/en/science/biology",collegiate,Rapidemic: A novel modular point-of-care diagnostic tool for rapid epidemic response,"This yearÂ’s COVID-19 outbreak demonstrated how the world is impacted by a pandemic, causing over one million deaths worldwide and severely damaging the quality of life of billions. Rapid diagnostics are vital to keep an outbreak under control and reduce the need for disrupting measures. Here, we present an innovative, modular technique called Rapidemic that allows for the rapid detection of nucleic acids of pathogenic species in a future outbreak. By combining targeted amplification (RPA), nickase-based GQ DNAzyme generation (LSDA), and DNAzyme-catalyzed oxidation, our method reliably and rapidly detects pathogenic DNA or RNA and provides the user with a simple colorimetric output. Because it does not require a lab or external power source, our technology enables point-of-care testing in both high- and low-resource areas. This way, Rapidemic offers a global solution to a global problem and allows us to be one step ahead in tackling Disease X!",2020
3962,Leiden,Foundational Advance,europe,Netherlands,Leiden University,collegiate,DOPL LOCK - unlock the potential of GMOs,"A major challenge in synthetic biology is the containment of genetically modified organisms (GMOs) outside of the laboratory. This includes restraining the physical spread of the organism and transfer of synthetic genes, via horizontal gene transfer (HGT). This challenge remains as regulatory bodies require sound evidence on the safety of GMOs which is difficult due to the lack of knowledge upon release. Additionally, the absence of risks is not necessarily a definitive proof of safety. Therefore, industry is unwilling to invest and scientists only rarely get permission to gather large-scale data. Here, DOPL LOCK can make the difference: we propose a mutually dependent double plasmid lock which will minimize HGT and the spread of GMOs. Our goal is to provide an open-source, standardised, modular and widely applicable Safe-by-Design biocontainment system of GMOs in non-contained applications. With DOPL LOCK, we aim to drive bio-safety innovations, accelerating the field of synthetic biology.",2021
4259,Leiden,Manufacturing,europe,Netherlands,"Leiden University, The Netherlands",collegiate,"Binanox: A microbial factory for the production of bimetallic nanoparticles, suitable for photothermal cancer therapy","Yearly, over 900,000 cases of head and neck cancer are diagnosed worldwide. A novel and promising treatment for these cancers is called photothermal therapy (PTT). PTT utilizes nanoparticles that convert light at 800 nm from a laser to heat, which kills the tumor cells. Biological production of nanoparticles for PTT is superior to other synthesis methods.

Our team developed a microbial factory to produce these nanoparticles by overexpressing the genes napA, copA, cueO, and melA in Escherichia coli BL21. These strainsÂ’ supernatants were used to reduce silver and gold ions and form bimetallic nanoparticles. The nanoparticles were analyzed using spectrophotometry and Transmission Electron Microscopy (TEM). We employed a statistical model called Box-Behnken Design to optimize absorbance at 800 nm. The produced nanoparticles had an urchin-like shape and diameter of 50-100 nm, which is ideal for PTT, and were able to convert 800 nm light from a laser into heat.",2022
4721,Leiden,Biomanufacturing,europe,Netherlands,"Leiden University
Rapenburg 70, 2311 EZ Leiden
The Netherlands

https://www.universiteitleiden.nl/en",collegiate,PHAse Out: Transforming Agriculture with Biodegradable Plastics using Green Methanol,"Every day, we ingest microplastics through the food we eat, posing a major risk to our health. A major part of these plastics comes from agriculture, where plastic-containing fertilizers and mulch films break down and cause pollution. We, PHAse out, want to change this! Our goal is to replace conventional plastics in agriculture with biodegradable alternatives. Most importantly, our approach does not utilize valuable agricultural feedstocks, unlike most other biotechnological approaches. Our project aims to improve bioplastic production using Methylobacterium extorquens AM1, a non-model organism that can grow on green methanol to sustainably produce PHA, a biodegradable plastic. Our journey has involved characterizing constitutive and inducible promoters, increasing PHA production through gene overexpression, employing metabolic models for improved metabolic efficiency, and designing an autolysis system to facilitate extraction. With this project, we have initiated a viable alternative for renewable PHA production. LetÂ’s PHAse Out fossil-based plastic together!",2023
1210,Lethbridge,Foundational Advance,north-america,Canada,"University of Lethbridge
Lethbridge, Alberta T1K 3M4
Canada",collegiate,Frame-Changer: Shifting Translation for Multiple Protein Expression,"The current growth in synthetic biology research promises more complex and useful engineered systems. However, increased complexity often requires more genetic material that can be difficult to introduce into organisms. We propose the development of a new library of regulatory gene expression elements that allow for compression of multiple coding sequences into a smaller amount of genetic space. Using a pseudoknot RNA structural motif, commonly used by viruses to minimize their genome size, we will show the utility of dual-coding gene sequences to give useful protein products whose expression can be regulated by the pseudoknotÂ’s ability to induce ribosomal frameshifting. A software tool will also be used to overlap multiple coding sequences into different reading frames. Ultimately, this library of standardized parts will be available for use in a variety of engineered systems requiring minimal coding space and multiple protein expression.",2013
1419,Lethbridge,Health & Medicine,north-america,Canada,"University of Lethbridge
Lethbridge, Alberta
Canada 

www.uleth,ca",collegiate,Nomadocytes: Engineering Microglia for CNS Cell Therapy ,"Stroke and neurodegenerative disease collectively cost the Canadian medical system millions of dollars annually while effective neural regenerative therapies remain elusive. Astrogliosis, a cellular response to such neural insults, leads to the formation of a non-functional Â“glial scarÂ” and an inhibitory cellular environment that impedes neural regrowth and recovery. Our project involves engineering microglia, the mobile immune cells of the brain, to package and deliver a therapeutic plasmid specifically to central nervous system cells. The plasmid encodes a reprogramming factor that converts reactive astrocytes into new neurons, helping to restore the functional neuronal population and permit regrowth of damaged connections. We have also developed a novel plasmid selection system that bypasses antibiotic-based selection to reduce the size of the reprogramming plasmid. This project has the potential to provide a novel, non-invasive rehabilitative therapy that could lead to significantly improved functional recovery following brain injury or disease onset.",2014
1791,Lethbridge,Food & Nutrition,north-america,Canada,"University of Lethbridge
Lethbridge, Alberta
Canada",collegiate,RNAiCARE,"Fusarium head blight (FHB) is a fungal disease that reduces grain yields and seed quality across the world. FusariumÂ’s airborne spores land on spikelets of flowering crops, producing trichothecene mycotoxins that inhibit cell processes. Gastrointestinal problems and feed refusal in livestock also occur if ingested. However pesticides controlling diseases like FHB have numerous economic and environmental costs.

Our project represents a species specific and widely applicable solution to global agriculture problems using the synthesis of highly pure dsRNA as a topical fungicide. It has been shown that insect midgut cells taking up double-stranded RNA (dsRNA) are processed into small interfering RNAs (siRNAs) by the Dicer enzyme. If the siRNA is complementary to a certain gene, RNAi can silence its expression. This project will target and silence essential Fusarium genes. Our design involves a scaffold where any dsRNA sequence of interest may be inserted for gene targeting within a specific species. 
",2015
2443,Lethbridge,Foundational Advance,north-america,Canada,"University of Lethbridge
Lethbridge, Alberta, Canada
T1K3M4
www.uleth.ca",collegiate,Next vivo: Cell-Free Synthetic Biology for the Masses,"We aim to develop a standardized, modular, and open-source ex vivo transcription and translation (TX/TL) system available for research and teaching communities worldwide. Ex vivo systems provide several advantages to cell-based platforms, including: simple input and output, non-proliferation, precise control of molecular interactions, and incorporation of unnatural amino acids. Thus, ex vivo systems are highly useful tools in making synthetic biology accessible to novices, providing enthusiasts with inexpensive cell-free synthesis, and empowering experts with modular control over robust expression systems. With our end-users in mind, we have designed, modelled, and built a plasmid-based multi-protein parts collection for the stoichiometric expression of all required biomachinery for coupled TX/TL reactions, as well as a novel purification method that makes these parts readily available from an inexpensive single-step elution. Lastly, we have created a software tool to preempt biosecurity challenges associated with genetic recoding in ex vivo systems.",2017
3237,Lethbridge,Manufacturing,north-america,Canada,"University of Lethbridge
Lethbridge, Alberta, Canada
http://www.uleth.ca/",collegiate,Algulin: a low-cost oral insulin produced and administered in microalgae.,"Diabetes, a disease caused by abnormal insulin regulation and production, affects approximately 8.8% of the population. Currently, subcutaneous injection of recombinant insulin is used to self-regulate abnormal blood glucose levels, a treatment that is painful and often prohibitively expensive for patients. Oral insulin alternatives are not yet a cost-effective alternative because the unprotected insulin is rapidly degraded by acidic stomach conditions and so there remains an unmet demand for low-cost methods of manufacturing oral insulin and/or novel methods for delivering insulin directly to the intestines. We are developing an edible recombinant microalgae strain called Â“AlgulinÂ” that produces either an ultrastable oral insulin analog or proinsulin peptides. Algulin reduces manufacturing costs by eliminating the need for insulin extraction and purification, improves efficacy over previous oral insulins by acting as a protective capsule and shielding the insulin from degradation, and eliminates uncomfortable injections for diabetic patients. ",2019
3624,Lethbridge,Food & Nutrition,north-america,Canada,"University of Lethbridge, Lethbridge, AB, Canada, https://www.uleth.ca/",collegiate,FriGEM Â® Engineering Potatoes to Express Antimicrobial Peptides for Agriculture and Human Health,"Fusarium is a fungus causing dry rot in potatoes on the field and during storage. We  want to express AMPs within the potato plant to provide a biological control of Fusarium. We also want to engineer E. coli to produce the desired AMPs instead and apply them on the plants/tubers.This would have the advantage that the potatoes are not GMOs.

Additionally, we want to address human health and the negative perception of GM food. We want to produce AMPs that also enhance the potatoes nutritional value and health effects. AMPs  useful against Fusarium may also have effects against human pathogens, making their ingestion beneficial. One example is the bovine AMP BMAP-18, which has antimicrobial effects against trypanosoma, the cause of sleeping sickness. By creating GMOs with beneficial effects for consumers, we hope to alleviate the stigma of GM food and increase its public acceptance.
",2020
4139,Lethbridge,Environment,north-america,Canada,"University of Lethbridge
Lethbridge, AB, Canada
www.uleth.ca",collegiate,CyaNoMore,"Cyanobacteria, also called blue-green algae, are a group of photosynthetic prokaryotes that form blooms in bodies of water. In Alberta, many lakes are close to farms whose operations release nutrients such as phosphorus, which contribute to the proliferation of cyanobacteria. Overgrowth of harmful algal blooms (HAB) causes damage to aquatic ecosystems,  primarily by oxygen consumption and cyanotoxin release during HAB decay. Microcystis aeruginosa (MC) produces the cyanotoxin microcystinÂ–LR (MCÂ–LR), which is toxic to animals if consumed. Chemical treatments, such as copper sulfate, cause off-target effects to lake organisms. Our objective is to utilize a CRISPR-Cas13a target-specific system contained in a phage-like particle to combat HAB. This system will control overgrowth of cyanoblooms without off-target effects. Furthermore, incorporating the microcystin-degrading enzyme mlrA in our genetic construct mitigates the dangers of MC-LR by peptide linearization. Overall, this provides a treatment method that tackles the harm due to cyanobacteria in aquatic ecosystems.",2022
4754,Lethbridge,Agriculture,north-america,Canada,"University of Lethbridge, 
Department of Chemistry and Biochemistry 
Lethbridge, AB Canada 
https://www.ulethbridge.ca",collegiate,Engineering a Direct Detection Assay for Clubroot Pathogen in Canola Soil and Roots,"Clubroot, caused by the pathogenic soil-borne protist Plasmodiophora brassicae, poses a significant threat to Brassicae crops worldwide. Characterized by the development of abnormal growths or galls on plant roots, clubroot poses a serious risk to our local economy by depriving nutrients and inducing plant death in canola, our most profitable crop in Alberta. Currently, farmers outsource detection to off-site laboratories which utilize PCR amplification, a process that is costly and time-consuming. Instead, we are developing a rapid and direct ELISA testing system that utilizes rationally designed, model-based chimeric proteins fused with fluorescent probes (eGFP) that bind to P. brassicae-specific protein targets, Pro1 and PbEL04. We ultimately aim to develop a user-friendly rapid detection system, which can accurately confirm Clubroot within hours, indicating the presence of P. brassicae. Implementing our detection system would provide farmers with a rapid and affordable detection method, enabling quicker execution of clubroot mitigation strategies.",2023
